province_state,confirmed,recovered,deaths,active,incident_rate,date,n,s(t),i(t),r(t)
louisiana,326648,263712.0,7635,55301.0,7026.510531548613,2021-01-06,4648794.0,4322146.0,55301.0,271347.0
maine,26565,11582.0,369,14614.0,1976.2507699678324,2021-01-06,1344212.0,1317647.0,14614.0,11951.0
maryland,289758,9388.0,6082,274288.0,4792.810734276376,2021-01-06,6045680.0,5755922.0,274288.0,15470.0
massachusetts,397202,261672.0,10791,122796.0,5762.812145312088,2021-01-06,6892502.999999999,6495300.999999999,122796.0,272463.0
michigan,546642,363611.0,13608,169423.0,5473.613970841878,2021-01-06,9986857.0,9440215.0,169423.0,377219.0
minnesota,425261,406667.0,5520,13074.0,7540.5806620006415,2021-01-06,5639632.0,5214371.0,13074.0,412187.0
mississippi,225444,182103.0,4975,38366.0,7575.023965533984,2021-01-06,2976149.0,2750705.0,38366.0,187078.0
missouri,458230,,5987,,7466.15683312293,2021-01-06,6137428.0,5679198.0,,
montana,83378,77449.0,1005,4924.0,7801.245908879112,2021-01-06,1068778.0,985400.0,4924.0,78454.0
nebraska,171033,114249.0,1692,55092.0,8841.619761704873,2021-01-06,1934408.0,1763375.0,55092.0,115941.0
nevada,235455,,3235,,7644.255680556439,2021-01-06,3080156.0,2844701.0,,
new hampshire,48662,40720.0,792,7150.0,3578.848740651506,2021-01-06,1359711.0,1311049.0,7150.0,41512.0
new jersey,554400,57439.0,19382,477579.0,6241.703904104731,2021-01-06,8882190.0,8327790.0,477579.0,76821.0
new mexico,148499,70737.0,2594,75168.0,7082.074885457994,2021-01-06,2096829.0,1948330.0,75168.0,73331.0
new york,1048281,105379.0,38563,904339.0,5388.63296030994,2021-01-06,19453561.0,18405280.0,904339.0,143942.0
north carolina,575396,487090.0,6996,81310.0,5486.187944337593,2021-01-06,10488084.0,9912688.0,81310.0,494086.0
north dakota,93096,90281.0,1336,1877.0,12268.55557684283,2021-01-06,758817.9343273365,665721.9343273365,1877.0,91617.0
northern mariana islands,122,29.0,2,91.0,221.2389380530973,2021-01-06,55144.00000000001,55022.00000000001,91.0,31.0
ohio,735003,596221.0,14352,124430.0,6287.934913723041,2021-01-06,11689100.0,10954097.0,124430.0,610573.0
oklahoma,308600,271693.0,2571,34336.0,7798.894659576732,2021-01-06,3956971.0,3648371.0,34336.0,274264.0
oregon,119488,5870.0,1550,112068.0,2832.9884011260065,2021-01-06,4217737.0,4098249.0,112068.0,7420.0
pennsylvania,682182,471740.0,16631,193811.0,5328.718842048685,2021-01-06,12801989.0,12119807.0,193811.0,488371.0
puerto rico,79319,70374.0,1562,7383.0,2483.613019907355,2021-01-06,3193694.0,3114375.0,7383.0,71936.0
rhode island,93852,5682.0,2005,86165.0,8859.302919401413,2021-01-06,1059361.0,965509.0,86165.0,7687.0
south carolina,328073,157106.0,5498,165469.0,6371.94064381902,2021-01-06,5148714.0,4820641.0,165469.0,162604.0
south dakota,101076,93529.0,1513,6034.0,11425.419285849124,2021-01-06,884659.0,783583.0,6034.0,95042.0
tennessee,615281,539207.0,7267,68992.0,9012.305148470372,2021-01-06,6827121.251042299,6211840.251042299,68992.0,546474.0
texas,1893431,1488189.0,28916,373466.0,6519.763962336581,2021-01-06,29041404.120424997,27147973.120424997,373466.0,1517105.0
utah,288951,236196.0,1312,51443.0,9012.937786458837,2021-01-06,3205958.0,2917007.0,51443.0,237508.0
vermont,8038,5463.0,149,2426.0,1288.1637336555611,2021-01-06,623989.0,615951.0,2426.0,5612.0
virgin islands,2083,1938.0,24,121.0,1941.865234739158,2021-01-06,107268.0,105185.0,121.0,1962.0
virginia,371913,31735.0,5191,334987.0,4357.239436758327,2021-01-06,8535519.0,8163606.0,334987.0,36926.0
washington,258767,,3541,,3398.169875794709,2021-01-06,7614893.000000001,7356126.000000001,,
west virginia,93162,64404.0,1442,27316.0,5198.345894616904,2021-01-06,1792147.0,1698985.0,27316.0,65846.0
wisconsin,531890,458650.0,5366,67874.0,9135.18298361132,2021-01-06,5822434.000000001,5290544.000000001,67874.0,464016.0
wyoming,45569,43563.0,464,1542.0,7873.57086455675,2021-01-06,578759.0,533190.0,1542.0,44027.0
alabama,384184,211684.0,4994,167506.0,7835.396788006164,2021-01-07,4903185.0,4519001.0,167506.0,216678.0
alaska,48922,7165.0,220,41537.0,6687.4901749038,2021-01-07,731545.0,682623.0,41537.0,7385.0
american samoa,0,,0,,0.0,2021-01-07,,,,
arizona,574680,81214.0,9444,484022.0,7895.347490498669,2021-01-07,7278717.0,6704037.0,484022.0,90658.0
arkansas,242593,210617.0,3901,28075.0,8038.726173071544,2021-01-07,3017804.0000000005,2775211.0000000005,28075.0,214518.0
california,2623941,,27932,,6643.346794231244,2021-01-07,39497275.71468197,36873334.71468197,,
colorado,375570,18534.0,5542,325866.0,6068.17190439013,2021-01-07,6189178.650794105,5813608.650794105,325866.0,24076.0
connecticut,199454,9800.0,6230,183424.0,5594.332237488876,2021-01-07,3565286.9999999995,3365832.9999999995,183424.0,16030.0
delaware,61729,18851.0,1102,41776.0,6339.215662111148,2021-01-07,973764.0,912035.0,41776.0,19953.0
diamond princess,49,,0,,,2021-01-07,,,,
district of columbia,30482,21461.0,806,8215.0,4319.099283172913,2021-01-07,705749.0,675267.0,8215.0,22267.0
florida,1409906,,22317,,6564.499788781285,2021-01-07,21477737.0,20067831.0,,
georgia,713840,,11165,,6723.288692557507,2021-01-07,10617423.0,9903583.0,,
grand princess,103,,3,,,2021-01-07,,,,
guam,7378,7145.0,123,110.0,4492.50741342881,2021-01-07,164229.0,156851.0,110.0,7268.0
hawaii,22917,11958.0,299,10660.0,1618.5785155720291,2021-01-07,1415872.0,1392955.0,10660.0,12257.0
idaho,146106,62215.0,1488,82403.0,8175.7518612921185,2021-01-07,1787065.0,1640959.0,82403.0,63703.0
illinois,999288,,18735,,7885.906847958158,2021-01-07,12671821.0,11672533.0,,
indiana,539229,357442.0,9883,171904.0,8009.677047047935,2021-01-07,6732219.0,6192990.0,171904.0,367325.0
iowa,290776,249919.0,4060,36797.0,9216.150513300814,2021-01-07,3155070.0,2864294.0,36797.0,253979.0
kansas,238776,4745.0,3041,231411.0,8210.477826969562,2021-01-07,2908186.405615455,2669410.405615455,231411.0,7786.0
kentucky,286540,37821.0,2806,245913.0,6413.6296456790815,2021-01-07,4467673.0,4181133.0,245913.0,40627.0
louisiana,333524,280373.0,7681,45470.0,7174.419860290647,2021-01-07,4648794.0,4315270.0,45470.0,288054.0
maine,27090,11607.0,372,15111.0,2015.30710929526,2021-01-07,1344212.0,1317122.0,15111.0,11979.0
maryland,292904,9391.0,6132,277381.0,4844.847891386908,2021-01-07,6045680.0,5752776.0,277381.0,15523.0
massachusetts,404053,261672.0,10877,129545.0,5862.209998312659,2021-01-07,6892503.0,6488450.0,129545.0,272549.0
michigan,551498,363611.0,13667,174220.0,5522.237877242059,2021-01-07,9986857.0,9435359.0,174220.0,377278.0
minnesota,427587,406910.0,5596,15081.0,7581.824487838923,2021-01-07,5639632.0,5212045.0,15081.0,412506.0
mississippi,228235,182103.0,5013,41119.0,7668.8028724368305,2021-01-07,2976149.0,2747914.0,41119.0,187116.0
missouri,462063,,6022,,7528.6097042604815,2021-01-07,6137428.0,5675365.0,,
montana,84060,78114.0,1015,4931.0,7865.057102597546,2021-01-07,1068778.0,984718.0,4931.0,79129.0
nebraska,172469,114249.0,1703,56517.0,8915.854359576677,2021-01-07,1934408.0,1761939.0,56517.0,115952.0
nevada,237393,,3295,,7707.174571677539,2021-01-07,3080156.0,2842763.0,,
new hampshire,49584,41237.0,816,7531.0,3646.657267610544,2021-01-07,1359711.0,1310127.0,7531.0,42053.0
new jersey,560057,57888.0,19523,482646.0,6305.393151914112,2021-01-07,8882189.999999998,8322132.999999998,482646.0,77411.0
new mexico,149984,72089.0,2641,75254.0,7152.8961112231855,2021-01-07,2096829.0,1946845.0,75254.0,74730.0
new york,1064297,105379.0,38729,920189.0,5470.962360053257,2021-01-07,19453561.0,18389264.0,920189.0,144108.0
north carolina,582348,487090.0,7076,88182.0,5552.472691866312,2021-01-07,10488084.0,9905736.0,88182.0,494166.0
north dakota,93415,90511.0,1341,1980.0,12312.90892342093,2021-01-07,758675.3104484611,665260.3104484611,1980.0,91852.0
northern mariana islands,125,29.0,2,94.0,226.67923980850136,2021-01-07,55144.0,55019.0,94.0,31.0
ohio,742817,605474.0,14507,122836.0,6354.783516267292,2021-01-07,11689100.0,10946283.0,122836.0,619981.0
oklahoma,311924,274657.0,2633,34634.0,7882.898307821816,2021-01-07,3956971.0,3645047.0,34634.0,277290.0
oregon,120223,5870.0,1558,112795.0,2850.414807751171,2021-01-07,4217737.0,4097514.0,112795.0,7428.0
pennsylvania,692111,485206.0,16989,189916.0,5406.277102722085,2021-01-07,12801989.0,12109878.0,189916.0,502195.0
puerto rico,79612,70374.0,1570,7668.0,2492.7873490697607,2021-01-07,3193694.0,3114082.0,7668.0,71944.0
rhode island,95463,5743.0,2024,87696.0,9011.375725555312,2021-01-07,1059361.0,963898.0,87696.0,7767.0
south carolina,333235,158273.0,5582,169380.0,6472.19868883764,2021-01-07,5148714.0,4815479.0,169380.0,163855.0
south dakota,101684,93778.0,1519,6387.0,11494.14633208954,2021-01-07,884659.0,782975.0,6387.0,95297.0
tennessee,622624,548838.0,7381,66598.0,9119.94627754396,2021-01-07,6827057.759463855,6204433.759463855,66598.0,556219.0
texas,1917382,1504643.0,29227,380712.0,6602.56882693097,2021-01-07,29039939.609251212,27122557.609251212,380712.0,1533870.0
utah,292720,239203.0,1330,52187.0,9130.500150033156,2021-01-07,3205958.0,2913238.0,52187.0,240533.0
vermont,8158,5546.0,152,2460.0,1307.3948418962514,2021-01-07,623989.0,615831.0,2460.0,5698.0
virgin islands,2083,1955.0,24,104.0,1941.865234739158,2021-01-07,107268.0,105185.0,104.0,1979.0
virginia,377300,32101.0,5226,339973.0,4420.352177764468,2021-01-07,8535519.0,8158219.0,339973.0,37327.0
washington,260752,,3605,,3424.23721515194,2021-01-07,7614893.0,7354141.0,,
west virginia,94678,65571.0,1481,27626.0,5282.937169774577,2021-01-07,1792147.0,1697469.0,27626.0,67052.0
wisconsin,535999,461729.0,5435,68835.0,9205.75484410815,2021-01-07,5822434.0,5286435.0,68835.0,467164.0
wyoming,45890,43642.0,464,1784.0,7929.034364908364,2021-01-07,578759.0,532869.0,1784.0,44106.0
alabama,389230,211684.0,5080,172466.0,7938.30948658882,2021-01-08,4903185.0,4513955.0,172466.0,216764.0
alaska,49255,7165.0,223,41867.0,6733.010272778844,2021-01-08,731545.0,682290.0,41867.0,7388.0
american samoa,0,,0,,0.0,2021-01-08,,,,
arizona,584593,82155.0,9741,492697.0,8031.539074812223,2021-01-08,7278717.0,6694124.0,492697.0,91896.0
arkansas,245916,215980.0,3926,26010.0,8148.839354709584,2021-01-08,3017804.0,2771888.0,26010.0,219906.0
california,2675589,,28482,,6774.156948850992,2021-01-08,39497003.39396216,36821414.39396216,,
colorado,377832,18775.0,5570,329046.0,6128.480277616477,2021-01-08,6165182.604568135,5787350.604568135,329046.0,24345.0
connecticut,202758,9800.0,6287,186671.0,5687.003598868759,2021-01-08,3565287.0,3362529.0,186671.0,16087.0
delaware,62949,18851.0,1112,42986.0,6464.502692644213,2021-01-08,973764.0,910815.0,42986.0,19963.0
diamond princess,49,,0,,,2021-01-08,,,,
district of columbia,30750,21660.0,808,8282.0,4357.073123730958,2021-01-08,705749.0,674999.0,8282.0,22468.0
florida,1429722,,22481,,6656.762767883786,2021-01-08,21477737.0,20048015.0,,
georgia,723630,,11230,,6815.495624503234,2021-01-08,10617423.0,9893793.0,,
grand princess,103,,3,,,2021-01-08,,,,
guam,7386,7145.0,124,117.0,4497.378660285333,2021-01-08,164229.0,156843.0,117.0,7269.0
hawaii,23400,11958.0,299,11143.0,1652.6917687474574,2021-01-08,1415872.0,1392472.0,11143.0,12257.0
idaho,147173,63097.0,1517,82559.0,8235.458699040046,2021-01-08,1787065.0,1639892.0,82559.0,64614.0
illinois,1008045,,18941,,7955.012937761669,2021-01-08,12671821.0,11663776.0,,
indiana,546499,360087.0,9958,176454.0,8117.665215584936,2021-01-08,6732219.0,6185720.0,176454.0,370045.0
iowa,293189,251659.0,4065,37465.0,9292.630591397336,2021-01-08,3155070.000000001,2861881.000000001,37465.0,255724.0
kansas,238985,4745.0,3042,231524.0,8214.39089641556,2021-01-08,2909345.355165454,2670360.355165454,231524.0,7787.0
kentucky,291429,38173.0,2843,250413.0,6523.0602150157365,2021-01-08,4467673.0,4176244.0,250413.0,41016.0
louisiana,338054,280373.0,7728,49953.0,7271.864487865025,2021-01-08,4648794.0,4310740.0,49953.0,288101.0
maine,27625,11658.0,385,15582.0,2055.107378895591,2021-01-08,1344212.0,1316587.0,15582.0,12043.0
maryland,295874,9404.0,6173,280297.0,4893.973878868878,2021-01-08,6045680.0,5749806.0,280297.0,15577.0
massachusetts,411601,293522.0,10937,105170.0,5971.7202879708575,2021-01-08,6892503.0,6480902.0,105170.0,304459.0
michigan,555747,363611.0,13873,178263.0,5564.783795342219,2021-01-08,9986857.0,9431110.0,178263.0,377484.0
minnesota,429570,408510.0,5640,15420.0,7616.986356556598,2021-01-08,5639632.0,5210062.0,15420.0,414150.0
mississippi,228235,182103.0,5013,41119.0,7668.8028724368305,2021-01-08,2976149.0,2747914.0,41119.0,187116.0
missouri,467936,,6094,,7624.301254532029,2021-01-08,6137428.0,5669492.0,,
montana,84750,78796.0,1038,4916.0,7929.616814717368,2021-01-08,1068778.0000000002,984028.0000000002,4916.0,79834.0
nebraska,173591,116295.0,1719,55577.0,8973.856601089325,2021-01-08,1934408.0000000002,1760817.0000000002,55577.0,118014.0
nevada,240796,,3339,,7817.655988852513,2021-01-08,3080156.0,2839360.0,,
new hampshire,50337,41804.0,827,7706.0,3702.036682795094,2021-01-08,1359711.0,1309374.0,7706.0,42631.0
new jersey,566761,58335.0,19646,488780.0,6380.870033178754,2021-01-08,8882190.0,8315429.0,488780.0,77981.0
new mexico,151819,74235.0,2680,74904.0,7240.409208380845,2021-01-08,2096829.0000000002,1945010.0000000002,74904.0,76915.0
new york,1081885,107243.0,38933,935709.0,5561.372542538613,2021-01-08,19453561.0,18371676.0,935709.0,146176.0
north carolina,592746,487090.0,7213,98443.0,5651.61377426039,2021-01-08,10488084.0,9895338.0,98443.0,494303.0
north dakota,93684,90726.0,1348,2082.0,12355.425149134848,2021-01-08,758241.8157950635,664557.8157950635,2082.0,92074.0
northern mariana islands,125,29.0,2,94.0,226.67923980850136,2021-01-08,55144.0,55019.0,94.0,31.0
ohio,753068,613418.0,14626,125024.0,6442.480601586093,2021-01-08,11689100.0,10936032.0,125024.0,628044.0
oklahoma,315730,277828.0,2672,35230.0,7979.082990499552,2021-01-08,3956971.0,3641241.0,35230.0,280500.0
oregon,121085,5870.0,1568,113647.0,2870.8523077659893,2021-01-08,4217737.0,4096652.0,113647.0,7438.0
pennsylvania,701578,499022.0,17251,185305.0,5480.226549171382,2021-01-08,12801989.0,12100411.0,185305.0,516273.0
puerto rico,79898,70374.0,1588,7936.0,2501.7424963067847,2021-01-08,3193694.0,3113796.0,7936.0,71962.0
rhode island,96591,5794.0,2035,88762.0,9117.855008821356,2021-01-08,1059361.0,962770.0,88762.0,7829.0
south carolina,338112,159700.0,5661,172751.0,6566.921371045275,2021-01-08,5148714.0,4810602.0,172751.0,165361.0
south dakota,102132,94513.0,1544,6075.0,11544.787313529849,2021-01-08,884658.9999999998,782526.9999999998,6075.0,96057.0
tennessee,629944,555634.0,7492,67023.0,9227.30918849044,2021-01-08,6826952.33390198,6197008.33390198,67023.0,563126.0
texas,1941915,1522105.0,29604,387448.0,6687.332590446209,2021-01-08,29038708.240327355,27096793.240327355,387448.0,1551709.0
utah,297317,242361.0,1359,53597.0,9273.889427122876,2021-01-08,3205957.9999999995,2908640.9999999995,53597.0,243720.0
vermont,8403,5657.0,155,2591.0,1346.6583545543272,2021-01-08,623989.0,615586.0,2591.0,5812.0
virgin islands,2130,1955.0,24,151.0,1985.6807249133008,2021-01-08,107268.00000000003,105138.00000000003,151.0,1979.0
virginia,382679,32368.0,5275,345036.0,4483.371192776913,2021-01-08,8535519.0,8152840.0,345036.0,37643.0
washington,264012,,3634,,3467.04805963787,2021-01-08,7614893.0,7350881.0,,
west virginia,96002,66881.0,1518,27603.0,5356.815038052124,2021-01-08,1792147.0,1696145.0,27603.0,68399.0
wisconsin,540508,464443.0,5477,70588.0,9283.19668372368,2021-01-08,5822434.0,5281926.0,70588.0,469920.0
wyoming,46168,43949.0,489,1730.0,7977.068175181725,2021-01-08,578759.0,532591.0,1730.0,44438.0
alabama,394287,211684.0,5191,177412.0,8041.446529143812,2021-01-09,4903185.0,4508898.0,177412.0,216875.0
alaska,49660,7165.0,223,42272.0,6788.3725539782245,2021-01-09,731545.0,681885.0,42272.0,7388.0
american samoa,0,,0,,0.0,2021-01-09,,,,
arizona,596251,83095.0,9938,503218.0,8191.70466443468,2021-01-09,7278717.0,6682466.0,503218.0,93033.0
arkansas,248860,217578.0,3966,27316.0,8246.393735312167,2021-01-09,3017804.0,2768944.0,27316.0,221544.0
california,2728273,,29115,,6907.546052268433,2021-01-09,39496993.27887994,36768720.27887994,,
colorado,379957,18891.0,5587,332081.0,6183.822283223263,2021-01-09,6144371.273909747,5764414.273909747,332081.0,24478.0
connecticut,205994,9800.0,6324,189870.0,5777.767680413947,2021-01-09,3565287.0,3359293.0,189870.0,16124.0
delaware,63503,18851.0,1116,43536.0,6521.395327820704,2021-01-09,973764.0,910261.0,43536.0,19967.0
diamond princess,49,,0,,,2021-01-09,,,,
district of columbia,31107,21851.0,809,8447.0,4407.657679996712,2021-01-09,705749.0,674642.0,8447.0,22660.0
florida,1449252,,22666,,6747.694135559998,2021-01-09,21477737.0,20028485.0,,
georgia,736926,,11314,,6940.723751893468,2021-01-09,10617423.0,9880497.0,,
grand princess,103,,3,,,2021-01-09,,,,
guam,7399,7146.0,124,129.0,4505.294436427184,2021-01-09,164229.0,156830.0,129.0,7270.0
hawaii,23704,11958.0,303,11443.0,1674.1626361705014,2021-01-09,1415872.0,1392168.0,11443.0,12261.0
idaho,148258,63778.0,1523,82957.0,8296.172774913055,2021-01-09,1787065.0000000002,1638807.0000000002,82957.0,65301.0
illinois,1017322,,19108,,8028.22262088456,2021-01-09,12671821.0,11654499.0,,
indiana,552594,362458.0,10021,180115.0,8208.200000623865,2021-01-09,6732219.000000001,6179625.000000001,180115.0,372479.0
iowa,294762,253501.0,4124,37137.0,9342.486854491342,2021-01-09,3155070.0,2860308.0,37137.0,257625.0
kansas,244185,4838.0,3164,236581.0,8395.353195707707,2021-01-09,2908573.2822395666,2664388.2822395666,236581.0,8002.0
kentucky,296166,38445.0,2856,254865.0,6629.088565792527,2021-01-09,4467673.0,4171507.0,254865.0,41301.0
louisiana,341431,280373.0,7833,53225.0,7344.506983961862,2021-01-09,4648794.0,4307363.0,53225.0,288206.0
maine,28407,11690.0,426,16291.0,2113.2827262366354,2021-01-09,1344212.0,1315805.0,16291.0,12116.0
maryland,299606,9419.0,6216,283971.0,4955.703907583596,2021-01-09,6045680.000000001,5746074.000000001,283971.0,15635.0
massachusetts,419721,293522.0,11002,113214.0,6089.529449606333,2021-01-09,6892503.0,6472782.0,113214.0,304524.0
michigan,559655,363611.0,13913,182131.0,5603.915225781244,2021-01-09,9986857.0,9427202.0,182131.0,377524.0
minnesota,431944,409727.0,5688,16529.0,7659.081301758696,2021-01-09,5639632.0,5207688.0,16529.0,415415.0
mississippi,233665,182103.0,5101,46461.0,7851.253415067592,2021-01-09,2976149.0,2742484.0,46461.0,187204.0
missouri,473282,,6131,,7711.406146027293,2021-01-09,6137428.0,5664146.0,,
montana,85568,79114.0,1049,5405.0,8006.152821259419,2021-01-09,1068778.0,983210.0,5405.0,80163.0
nebraska,174614,117589.0,1733,55292.0,9026.740997762625,2021-01-09,1934407.9999999995,1759793.9999999995,55292.0,119322.0
nevada,243661,,3394,,7910.670758234323,2021-01-09,3080156.0,2836495.0,,
new hampshire,51289,42495.0,846,7948.0,3772.0515609567033,2021-01-09,1359711.0,1308422.0,7948.0,43341.0
new jersey,572692,58799.0,19756,494137.0,6447.644105789225,2021-01-09,8882190.0,8309498.0,494137.0,78555.0
new mexico,153456,75883.0,2710,74863.0,7318.47947543648,2021-01-09,2096829.0,1943373.0,74863.0,78593.0
new york,1101445,108144.0,39098,954203.0,5661.919686580775,2021-01-09,19453561.0,18352116.0,954203.0,147242.0
north carolina,602774,487090.0,7328,108356.0,5747.227043566775,2021-01-09,10488084.0,9885310.0,108356.0,494418.0
north dakota,93863,90964.0,1359,2115.0,12392.43001225622,2021-01-09,757422.0706283489,663559.0706283489,2115.0,92323.0
northern mariana islands,125,29.0,2,94.0,226.67923980850136,2021-01-09,55144.0,55019.0,94.0,31.0
ohio,762603,621185.0,14767,126651.0,6524.052322248933,2021-01-09,11689100.0,10926497.0,126651.0,635952.0
oklahoma,320974,280430.0,2703,37841.0,8111.608601629883,2021-01-09,3956971.0,3635997.0,37841.0,283133.0
oregon,122847,5870.0,1575,115402.0,2912.628264872845,2021-01-09,4217737.0,4094890.0,115402.0,7445.0
pennsylvania,712142,513383.0,17458,181301.0,5562.7449765813735,2021-01-09,12801989.0,12089847.0,181301.0,530841.0
